Id,tipo,bairro,tipo_vendedor,quartos,suites,vagas,area_util,area_extra,diferenciais,churrasqueira,estacionamento,piscina,playground,quadra,s_festas,s_jogos,s_ginastica,sauna,vista_mar,preco
2210,Apartamento,Madalena,Imobiliaria,3,1,2,79,0,piscina,0,0,1,0,0,0,0,0,0,0,525000
2211,Apartamento,Encruzilhada,Imobiliaria,2,1,1,43,1,piscina,0,0,1,0,0,0,0,0,0,0,217000
2212,Apartamento,Rosarinho,Imobiliaria,3,1,1,68,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,370000
2213,Apartamento,Boa Viagem,Imobiliaria,3,1,1,107,0,nenhum,0,0,0,0,0,0,0,0,0,0,400000
2214,Apartamento,Madalena,Imobiliaria,3,1,2,90,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,590000
2215,Apartamento,Parnamirim,Imobiliaria,4,2,2,208,0,nenhum,0,0,0,0,0,0,0,0,0,0,890000
2216,Apartamento,Boa Viagem,Imobiliaria,3,1,2,105,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,598400
2217,Apartamento,Boa Viagem,Imobiliaria,4,2,3,213,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1500000
2218,Apartamento,Madalena,Imobiliaria,3,1,1,106,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,410000
2219,Apartamento,Tamarineira,Imobiliaria,3,1,2,82,48,piscina e playground,0,0,1,1,0,0,0,0,0,0,455000
2220,Apartamento,Boa Viagem,Imobiliaria,4,2,2,130,0,nenhum,0,0,0,0,0,0,0,0,0,0,800000
2221,Apartamento,Encruzilhada,Imobiliaria,3,1,1,76,0,nenhum,0,0,0,0,0,0,0,0,0,0,300000
2222,Apartamento,Bongi,Imobiliaria,2,0,1,81,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,170000
2223,Apartamento,Casa Forte,Imobiliaria,4,4,3,200,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1620000
2224,Apartamento,Rosarinho,Imobiliaria,3,1,1,66,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,380000
2225,Apartamento,Boa Viagem,Imobiliaria,3,1,1,100,0,piscina,0,0,1,0,0,0,0,0,0,0,360000
2226,Apartamento,Boa Viagem,Imobiliaria,2,1,1,56,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,399000
2227,Apartamento,Boa Viagem,Imobiliaria,3,2,0,119,0,nenhum,0,0,0,0,0,0,0,0,0,0,580000
2228,Apartamento,Boa Viagem,Imobiliaria,5,3,4,480,0,nenhum,0,0,0,0,0,0,0,0,0,0,2500000
2229,Apartamento,Boa Viagem,Imobiliaria,3,1,2,85,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,570000
2230,Apartamento,Torre,Imobiliaria,2,1,1,63,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,430000
2231,Apartamento,Boa Viagem,Imobiliaria,4,1,2,138,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,670000
2232,Apartamento,Boa Viagem,Imobiliaria,4,4,5,464,86,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,2700000
2233,Apartamento,Encruzilhada,Imobiliaria,3,1,1,64,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,348000
2234,Apartamento,Madalena,Imobiliaria,3,1,2,100,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,670000
2235,Apartamento,Boa Viagem,Imobiliaria,3,1,1,101,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,600000
2236,Apartamento,Jaqueira,Imobiliaria,3,1,2,105,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,650000
2237,Casa,Casa Amarela,Imobiliaria,3,1,1,138,222,piscina,0,0,1,0,0,0,0,0,0,0,900000
2238,Apartamento,Rosarinho,Imobiliaria,3,1,1,90,0,nenhum,0,0,0,0,0,0,0,0,0,0,260000
2239,Apartamento,Cordeiro,Imobiliaria,4,0,1,62,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,398000
2240,Apartamento,Boa Viagem,Imobiliaria,3,2,2,128,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1150000
2241,Apartamento,Boa Viagem,Imobiliaria,3,1,2,105,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,780000
2242,Apartamento,Boa Viagem,Imobiliaria,3,1,2,105,0,sauna e playground,0,0,0,1,0,0,0,0,1,0,540000
2243,Apartamento,Espinheiro,Imobiliaria,4,2,2,113,0,sauna e playground,0,0,0,1,0,0,0,0,1,0,750000
2244,Apartamento,Pina,Imobiliaria,4,1,2,178,0,frente para o mar,0,0,0,0,0,0,0,0,0,1,790000
2245,Apartamento,Boa Viagem,Imobiliaria,1,0,1,29,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,265000
2246,Apartamento,Madalena,Imobiliaria,4,2,2,91,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,550000
2247,Apartamento,Torreao,Imobiliaria,3,1,2,104,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,630000
2248,Apartamento,Madalena,Imobiliaria,3,1,1,70,0,nenhum,0,0,0,0,0,0,0,0,0,0,290000
2249,Apartamento,Caxanga,Imobiliaria,2,0,1,55,0,nenhum,0,0,0,0,0,0,0,0,0,0,165000
2250,Apartamento,Boa Viagem,Imobiliaria,4,2,2,125,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,750000
2251,Apartamento,Rosarinho,Imobiliaria,3,1,2,89,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,550000
2252,Apartamento,Boa Viagem,Imobiliaria,3,1,2,99,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,761000
2253,Apartamento,Encruzilhada,Imobiliaria,3,1,2,63,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,420000
2254,Apartamento,Torreao,Imobiliaria,3,1,2,110,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,630000
2255,Apartamento,Torre,Imobiliaria,3,1,1,60,0,salao de festas,0,0,0,0,0,1,0,0,0,0,450000
2256,Apartamento,Madalena,Imobiliaria,3,1,2,96,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,635000
2257,Apartamento,Setubal,Imobiliaria,3,1,2,105,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,650000
2258,Apartamento,Caxanga,Imobiliaria,2,1,1,52,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,270000
2259,Apartamento,Boa Viagem,Imobiliaria,4,2,2,128,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,1003680
2260,Apartamento,Parnamirim,Imobiliaria,4,4,3,270,0,piscina e estacionamento visitantes,0,1,1,0,0,0,0,0,0,0,1300000
2261,Apartamento,Rosarinho,Imobiliaria,2,1,1,55,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,350000
2262,Apartamento,Setubal,Imobiliaria,2,1,1,47,0,piscina e campo de futebol,0,0,1,0,1,0,0,0,0,0,280000
2263,Apartamento,Tamarineira,Imobiliaria,4,3,3,210,0,playground e quadra poliesportiva,0,0,0,1,1,0,0,0,0,0,850000
2264,Apartamento,Aflitos,Imobiliaria,4,2,2,185,0,salao de jogos,0,0,0,0,0,0,1,0,0,0,750000
2265,Apartamento,Casa Amarela,Imobiliaria,4,2,3,127,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,900000
2266,Apartamento,Torre,Imobiliaria,4,4,3,203,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1200000
2267,Apartamento,Madalena,Imobiliaria,2,1,1,60,30,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,340000
2268,Apartamento,Rosarinho,Imobiliaria,4,3,3,245,0,nenhum,0,0,0,0,0,0,0,0,0,0,1900000
2269,Apartamento,Jaqueira,Imobiliaria,4,4,2,260,0,salao de festas,0,0,0,0,0,1,0,0,0,0,870000
2270,Casa,Campo Grande,Imobiliaria,4,0,1,104,0,nenhum,0,0,0,0,0,0,0,0,0,0,320000
2271,Apartamento,Boa Viagem,Imobiliaria,4,3,2,245,0,piscina,0,0,1,0,0,0,0,0,0,0,735000
2272,Apartamento,Encruzilhada,Imobiliaria,2,1,1,64,0,churrasqueira e copa,1,0,0,0,0,0,0,0,0,0,289000
2273,Apartamento,Torre,Imobiliaria,3,1,2,96,0,copa,0,0,0,0,0,0,0,0,0,0,590000
2274,Apartamento,Prado,Imobiliaria,3,1,2,61,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,330000
2275,Casa,Ipsep,Imobiliaria,3,1,3,178,42,nenhum,0,0,0,0,0,0,0,0,0,0,325000
2276,Apartamento,Boa Viagem,Imobiliaria,3,1,2,91,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,545000
2277,Apartamento,Aflitos,Imobiliaria,3,1,1,115,0,nenhum,0,0,0,0,0,0,0,0,0,0,450000
2278,Apartamento,Pina,Imobiliaria,3,1,1,68,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,390000
2279,Apartamento,Boa Viagem,Imobiliaria,4,2,2,139,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1598000
2280,Apartamento,Boa Viagem,Imobiliaria,4,3,3,125,30,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,680000
2281,Apartamento,Torre,Imobiliaria,3,1,1,53,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,350000
2282,Apartamento,Jaqueira,Imobiliaria,3,2,2,205,0,copa e playground,0,0,0,1,0,0,0,0,0,0,1400000
2283,Casa,Campo Grande,Imobiliaria,3,1,3,250,0,nenhum,0,0,0,0,0,0,0,0,0,0,490000
2284,Apartamento,Madalena,Imobiliaria,3,1,1,62,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,350000
2285,Apartamento,Pina,Imobiliaria,3,1,1,72,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,496000
2286,Apartamento,Boa Viagem,Imobiliaria,3,1,1,74,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,499000
2287,Apartamento,Espinheiro,Imobiliaria,3,1,1,140,0,esquina e playground,0,0,0,1,0,0,0,0,0,0,680000
2288,Apartamento,Parnamirim,Imobiliaria,4,3,2,156,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,880000
2289,Apartamento,Areias,Imobiliaria,3,1,1,70,12,nenhum,0,0,0,0,0,0,0,0,0,0,170000
2290,Apartamento,Boa Viagem,Imobiliaria,3,3,2,163,110,frente para o mar e salao de festas,0,0,0,0,0,1,0,0,0,1,700000
2291,Apartamento,Madalena,Imobiliaria,4,2,2,186,0,copa,0,0,0,0,0,0,0,0,0,0,1140000
2292,Apartamento,Torreao,Imobiliaria,2,1,1,70,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,450000
2293,Apartamento,Sto Amaro,Imobiliaria,4,4,4,207,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1600000
2294,Apartamento,Boa Viagem,Imobiliaria,2,1,1,47,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,320000
2295,Apartamento,Jaqueira,Pessoa Fisica,4,0,1,106,0,nenhum,0,0,0,0,0,0,0,0,0,0,340000
2296,Apartamento,Boa Viagem,Imobiliaria,3,1,1,83,37,nenhum,0,0,0,0,0,0,0,0,0,0,285000
2297,Apartamento,Boa Vista,Imobiliaria,3,1,1,69,0,sauna e playground,0,0,0,1,0,0,0,0,1,0,480000
2298,Apartamento,Apipucos,Imobiliaria,4,4,4,154,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,850000
2299,Apartamento,Boa Vista,Imobiliaria,1,0,1,38,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,320000
2300,Apartamento,Boa Viagem,Imobiliaria,3,1,2,117,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,650000
2301,Apartamento,Boa Viagem,Imobiliaria,3,1,2,101,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,750000
2302,Apartamento,Casa Amarela,Imobiliaria,3,1,0,63,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,400000
2303,Apartamento,Pina,Imobiliaria,2,1,1,50,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,450000
2304,Apartamento,Espinheiro,Imobiliaria,3,0,0,87,0,nenhum,0,0,0,0,0,0,0,0,0,0,438000
2305,Apartamento,Gracas,Imobiliaria,3,1,2,180,50,salao de festas,0,0,0,0,0,1,0,0,0,0,590000
2306,Apartamento,Casa Amarela,Imobiliaria,3,1,0,77,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,535000
2307,Apartamento,Tejipio,Imobiliaria,3,1,1,61,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,230000
2308,Casa,Boa Viagem,Imobiliaria,3,0,3,141,0,nenhum,0,0,0,0,0,0,0,0,0,0,1000000
2309,Apartamento,Varzea,Imobiliaria,3,1,2,97,0,nenhum,0,0,0,0,0,0,0,0,0,0,260000
2310,Apartamento,Boa Viagem,Imobiliaria,3,1,1,121,28,salao de festas,0,0,0,0,0,1,0,0,0,0,620000
2311,Apartamento,Boa Viagem,Imobiliaria,4,4,3,180,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1000000
2312,Apartamento,Rosarinho,Imobiliaria,2,1,1,55,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,400000
2313,Apartamento,Madalena,Imobiliaria,4,3,2,165,0,piscina e frente para o mar,0,0,1,0,0,0,0,0,0,1,870000
2314,Apartamento,Torre,Imobiliaria,3,1,2,90,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,530000
2315,Apartamento,Casa Amarela,Imobiliaria,2,1,2,79,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,500000
2316,Casa,Apipucos,Imobiliaria,4,2,10,1000,200,churrasqueira e copa,1,0,0,0,0,0,0,0,0,0,1350000
2317,Apartamento,Parnamirim,Imobiliaria,3,0,1,74,0,estacionamento visitantes,0,1,0,0,0,0,0,0,0,0,300000
2318,Apartamento,Madalena,Imobiliaria,4,4,3,153,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,980000
2319,Apartamento,Casa Amarela,Imobiliaria,3,1,2,96,24,piscina e copa,0,0,1,0,0,0,0,0,0,0,700000
2320,Apartamento,Prado,Imobiliaria,3,0,1,75,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,350000
2321,Apartamento,Boa Viagem,Imobiliaria,3,1,2,90,0,piscina e esquina,0,0,1,0,0,0,0,0,0,0,435000
2322,Apartamento,Espinheiro,Imobiliaria,4,1,2,210,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1000000
2323,Apartamento,Boa Viagem,Imobiliaria,3,1,2,100,0,nenhum,0,0,0,0,0,0,0,0,0,0,620000
2324,Apartamento,Cordeiro,Imobiliaria,3,0,1,68,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,250000
2325,Apartamento,Recife,Imobiliaria,3,1,2,112,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,680000
2326,Apartamento,Rosarinho,Imobiliaria,2,1,1,60,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,390000
2327,Apartamento,Casa Forte,Imobiliaria,3,1,1,68,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,472900
2328,Apartamento,Apipucos,Imobiliaria,4,4,3,171,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,1200000
2329,Apartamento,Cordeiro,Imobiliaria,2,1,0,63,0,nenhum,0,0,0,0,0,0,0,0,0,0,320000
2330,Apartamento,Boa Viagem,Imobiliaria,3,1,2,96,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,630000
2331,Apartamento,Boa Viagem,Imobiliaria,4,2,2,250,0,frente para o mar e playground,0,0,0,1,0,0,0,0,0,1,1300000
2332,Apartamento,Casa Forte,Imobiliaria,4,1,2,210,0,estacionamento visitantes e playground,0,1,0,1,0,0,0,0,0,0,780000
2333,Apartamento,Pina,Imobiliaria,2,1,1,45,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,430000
2334,Apartamento,Gracas,Imobiliaria,3,1,1,128,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,510000
2335,Apartamento,Espinheiro,Imobiliaria,4,2,2,129,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,700000
2336,Apartamento,Boa Viagem,Imobiliaria,1,0,1,32,11,piscina e esquina,0,0,1,0,0,0,0,0,0,0,175000
2337,Apartamento,Madalena,Imobiliaria,3,1,2,96,0,sauna e salao de festas,0,0,0,0,0,1,0,0,1,0,650000
2338,Apartamento,Torre,Imobiliaria,2,1,1,80,0,nenhum,0,0,0,0,0,0,0,0,0,0,430000
2339,Apartamento,Iputinga,Imobiliaria,3,0,1,68,0,playground e quadra poliesportiva,0,0,0,1,1,0,0,0,0,0,210000
2340,Apartamento,Tamarineira,Imobiliaria,3,1,1,127,0,nenhum,0,0,0,0,0,0,0,0,0,0,400000
2341,Apartamento,Boa Viagem,Pessoa Fisica,2,0,1,47,0,churrasqueira,1,0,0,0,0,0,0,0,0,0,320000
2342,Apartamento,Casa Forte,Imobiliaria,4,4,3,199,0,playground e sala de ginastica,0,0,0,1,0,0,0,1,0,0,1600000
2343,Apartamento,Boa Viagem,Imobiliaria,4,2,2,167,0,frente para o mar e salao de festas,0,0,0,0,0,1,0,0,0,1,915000
2344,Apartamento,Madalena,Imobiliaria,3,1,2,93,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,670000
2345,Casa,Imbiribeira,Imobiliaria,3,1,0,208,152,nenhum,0,0,0,0,0,0,0,0,0,0,550000
2346,Apartamento,Rosarinho,Imobiliaria,4,2,2,125,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,797000
2347,Apartamento,Apipucos,Imobiliaria,4,4,4,205,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1750000
2348,Apartamento,Boa Viagem,Imobiliaria,3,2,2,128,0,nenhum,0,0,0,0,0,0,0,0,0,0,525000
2349,Apartamento,Espinheiro,Imobiliaria,3,1,1,100,30,nenhum,0,0,0,0,0,0,0,0,0,0,380000
2350,Apartamento,Boa Viagem,Imobiliaria,4,4,4,472,0,piscina e quadra poliesportiva,0,0,1,0,1,0,0,0,0,0,5500000
2351,Apartamento,Casa Amarela,Imobiliaria,3,1,2,80,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,495000
2352,Apartamento,Encruzilhada,Imobiliaria,2,1,1,62,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000
2353,Apartamento,Boa Vista,Imobiliaria,1,0,1,34,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,280000
2354,Apartamento,Boa Viagem,Imobiliaria,4,4,2,180,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,950000
2355,Apartamento,Boa Viagem,Imobiliaria,3,1,2,82,24,piscina e sauna,0,0,1,0,0,0,0,0,1,0,540000
2356,Apartamento,Cordeiro,Imobiliaria,2,0,1,64,0,nenhum,0,0,0,0,0,0,0,0,0,0,160000
2357,Apartamento,Tejipio,Imobiliaria,3,1,1,59,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,260000
2358,Apartamento,Casa Forte,Imobiliaria,4,4,3,208,0,sauna e campo de futebol,0,0,0,0,1,0,0,0,1,0,1150000
2359,Apartamento,Encruzilhada,Imobiliaria,2,1,1,62,0,salao de festas,0,0,0,0,0,1,0,0,0,0,385000
2360,Apartamento,Torre,Imobiliaria,3,2,2,90,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,570000
2361,Apartamento,Torre,Imobiliaria,3,1,1,70,0,playground e quadra poliesportiva,0,0,0,1,1,0,0,0,0,0,330000
2362,Apartamento,Boa Vista,Imobiliaria,1,1,1,33,12,nenhum,0,0,0,0,0,0,0,0,0,0,160000
2363,Apartamento,Madalena,Imobiliaria,3,1,1,135,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,550000
2364,Apartamento,Espinheiro,Imobiliaria,3,1,1,60,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,440000
2365,Apartamento,Boa Viagem,Imobiliaria,3,1,1,70,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,360000
2366,Apartamento,Boa Viagem,Imobiliaria,3,1,1,136,0,nenhum,0,0,0,0,0,0,0,0,0,0,780000
2367,Apartamento,Espinheiro,Imobiliaria,4,3,2,190,0,nenhum,0,0,0,0,0,0,0,0,0,0,1100000
2368,Apartamento,Boa Vista,Imobiliaria,4,4,3,173,0,nenhum,0,0,0,0,0,0,0,0,0,0,1150000
2369,Apartamento,Boa Viagem,Imobiliaria,4,2,2,124,0,copa e playground,0,0,0,1,0,0,0,0,0,0,1118000
2370,Apartamento,Varzea,Imobiliaria,2,1,1,53,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,261000
2371,Apartamento,Jaqueira,Imobiliaria,3,1,2,120,30,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,800000
2372,Apartamento,Parnamirim,Imobiliaria,3,1,2,97,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,650000
2373,Apartamento,Espinheiro,Imobiliaria,2,1,1,57,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,395000
2374,Apartamento,Casa Forte,Imobiliaria,3,1,2,105,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,580000
2375,Apartamento,Madalena,Imobiliaria,4,1,2,141,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1200000
2376,Apartamento,Tamarineira,Imobiliaria,3,2,3,212,0,piscina e copa,0,0,1,0,0,0,0,0,0,0,900000
2377,Apartamento,Torre,Imobiliaria,4,4,3,203,40,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1450000
2378,Apartamento,Rosarinho,Imobiliaria,3,1,2,95,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,710000
2379,Apartamento,Casa Forte,Pessoa Fisica,3,1,2,105,0,nenhum,0,0,0,0,0,0,0,0,0,0,425000
2380,Apartamento,Casa Forte,Imobiliaria,3,2,2,105,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,640000
2381,Apartamento,Boa Viagem,Imobiliaria,3,1,0,168,12,nenhum,0,0,0,0,0,0,0,0,0,0,1100000
2382,Apartamento,Varzea,Imobiliaria,2,1,1,57,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,291000
2383,Apartamento,Boa Vista,Imobiliaria,2,0,0,70,0,nenhum,0,0,0,0,0,0,0,0,0,0,270000
2384,Apartamento,Campo Grande,Imobiliaria,3,1,1,70,0,nenhum,0,0,0,0,0,0,0,0,0,0,180000
2385,Apartamento,Boa Viagem,Imobiliaria,3,1,1,120,9,frente para o mar,0,0,0,0,0,0,0,0,0,1,790000
2386,Apartamento,Torreao,Imobiliaria,1,1,1,63,0,piscina e salao de festas,0,0,1,0,0,1,0,0,0,0,375682
2387,Apartamento,Tamarineira,Imobiliaria,3,1,1,104,0,nenhum,0,0,0,0,0,0,0,0,0,0,495000
2388,Apartamento,Boa Viagem,Imobiliaria,3,1,1,101,0,nenhum,0,0,0,0,0,0,0,0,0,0,250000
2389,Apartamento,Boa Viagem,Imobiliaria,4,2,2,145,0,nenhum,0,0,0,0,0,0,0,0,0,0,800000
2390,Apartamento,Rosarinho,Imobiliaria,3,1,1,69,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,510000
2391,Apartamento,Boa Viagem,Pessoa Fisica,4,2,3,215,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1500000
2392,Apartamento,Boa Viagem,Imobiliaria,4,3,3,177,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,1700000
2393,Apartamento,Madalena,Imobiliaria,3,1,2,88,0,salao de festas e salao de jogos,0,0,0,0,0,1,1,0,0,0,600000
2394,Apartamento,Cordeiro,Imobiliaria,2,1,2,58,0,salao de festas,0,0,0,0,0,1,0,0,0,0,275000
2395,Apartamento,Cordeiro,Imobiliaria,2,1,1,63,12,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,400000
2396,Apartamento,Rosarinho,Imobiliaria,3,1,2,96,0,nenhum,0,0,0,0,0,0,0,0,0,0,710000
2397,Apartamento,Rosarinho,Imobiliaria,1,0,1,33,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,259800
2398,Apartamento,Boa Viagem,Imobiliaria,4,2,2,125,0,nenhum,0,0,0,0,0,0,0,0,0,0,700000
2399,Casa,Espinheiro,Imobiliaria,3,0,0,322,112,nenhum,0,0,0,0,0,0,0,0,0,0,1300000
2400,Apartamento,Sto Amaro,Imobiliaria,3,3,2,121,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,767000
2401,Apartamento,Torre,Pessoa Fisica,2,0,1,55,29,churrasqueira e campo de futebol,1,0,0,0,1,0,0,0,0,0,265000
2402,Apartamento,Espinheiro,Imobiliaria,3,1,1,107,26,nenhum,0,0,0,0,0,0,0,0,0,0,319000
2403,Apartamento,Boa Viagem,Imobiliaria,3,1,2,117,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,530000
2404,Apartamento,Ilha do Retiro,Imobiliaria,3,0,2,130,0,nenhum,0,0,0,0,0,0,0,0,0,0,320000
2405,Apartamento,Casa Forte,Pessoa Fisica,3,2,2,98,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,630000000
2406,Apartamento,Rosarinho,Imobiliaria,3,1,2,96,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,700000
2407,Apartamento,Pina,Imobiliaria,4,4,2,156,34,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1289924
2408,Apartamento,Boa Viagem,Imobiliaria,4,4,3,224,0,copa e esquina,0,0,0,0,0,0,0,0,0,0,1500000
2409,Apartamento,Boa Viagem,Imobiliaria,4,4,3,180,0,nenhum,0,0,0,0,0,0,0,0,0,0,1050000
2410,Apartamento,Sto Amaro,Imobiliaria,4,4,3,173,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,1200000
2411,Apartamento,Monteiro,Imobiliaria,3,1,2,82,0,nenhum,0,0,0,0,0,0,0,0,0,0,475000
2412,Apartamento,Boa Viagem,Imobiliaria,4,4,2,150,0,nenhum,0,0,0,0,0,0,0,0,0,0,1650000
2413,Apartamento,Rosarinho,Imobiliaria,3,2,2,102,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,580000
2414,Apartamento,Casa Amarela,Imobiliaria,3,1,2,84,0,piscina e sauna,0,0,1,0,0,0,0,0,1,0,530000
2415,Apartamento,Rosarinho,Imobiliaria,2,1,1,50,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,300930
2416,Apartamento,Casa Amarela,Imobiliaria,2,1,1,56,0,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,360000
2417,Apartamento,Casa Amarela,Imobiliaria,3,1,2,84,21,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,520000
2418,Apartamento,Casa Forte,Imobiliaria,4,4,3,190,0,sauna e playground,0,0,0,1,0,0,0,0,1,0,1100000
2419,Apartamento,Rosarinho,Imobiliaria,3,1,2,94,42,piscina e churrasqueira,1,0,1,0,0,0,0,0,0,0,600000
2420,Apartamento,Aflitos,Imobiliaria,4,3,2,240,0,esquina e quadra poliesportiva,0,0,0,0,1,0,0,0,0,0,1349000
2421,Apartamento,Torre,Imobiliaria,3,1,2,86,0,piscina e playground,0,0,1,1,0,0,0,0,0,0,570000
2422,Apartamento,Rosarinho,Imobiliaria,3,1,2,87,0,playground e salao de festas,0,0,0,1,0,1,0,0,0,0,560000
